podcast_name_cleaned,segment_id,segment,trump_mention,biden_mention
The Wilderness,27,"['saw' 'nobody' 'western' 'pennsylvania' 'democratic' 'party' 'republican'
 'party' 'whatever' 'political' 'party' 'youre' 'coming' 'right'
 'actually' 'talking' 'people' 'daytoday' 'way' 'life' 'like' 'thats'
 'alex' 'wallach' 'hanson' 'field' 'director' 'pennsylvania' 'united'
 'group' 'nonprofit' 'organizations' 'helped' 'flip' 'pennsylvania'
 'biden' 'elections' 'choice' 'one' 'tuesday' 'november' 'gotta' 'wake'
 'go' 'pick' 'two' 'people' 'right' 'pick' 'vote' 'vast' 'majority'
 'people' 'community' 'waking' 'preformed' 'prefigured' 'analysis'
 'politics' 'connecting' 'lives' 'see' 'world' 'theyre' 'organizations'
 'theyre' 'connected' 'political' 'establishment' 'theyre' 'connected'
 'way' 'touch' 'power' 'see' 'show' 'lives' 'political' 'establishment'
 'people' 'media' 'tell' 'story' 'oh' 'voters' 'pennsylvania' 'persuaded'
 'republican' 'party' 'message' 'persuaded' 'know' 'politics' 'fear'
 'hate' 'division' 'may' 'true' 'people' 'vast' 'majority' 'people'
 'voting' 'showing' 'picking' 'two' 'people' 'given' 'day' 'theres' 'much'
 'complexity' 'goes' 'went' 'pittsburgh' 'earlier' 'summer' 'talk'
 'voters' 'wallock' 'talking' 'people' 'arent' 'connected' 'politics'
 'arent' 'following' 'news' 'closely' 'people' 'still' 'usually' 'show'
 'election' 'day' 'pick' 'two' 'candidates' 'theyre' 'kind' 'people'
 'political' 'scientist' 'deanna' 'krakoff' 'telling' 'us' 'first'
 'episode' 'order' 'understand' 'divide' 'parties' 'democrats'
 'republicans' 'understand' 'divide' 'pay' 'tremendous' 'amount'
 'attention' 'really' 'focus' 'politics' 'pay' 'much' 'less' 'attention'
 'politically' 'focus' 'group' 'spoke' 'nine' 'disengaged' 'democrats'
 'pittsburgh' 'area' 'none' 'daily' 'news' 'consumers' 'leaning' 'towards'
 'voting' 'midterms' 'three' 'said' 'theyll' 'definitely' 'cast' 'ballot'
 'voted' 'biden' 'two' 'voted' 'trump' 'context' 'talked' 'voters' 'days']",1,1
The Wilderness,31,"['athletic' 'greenscom' 'wilderness' 'take' 'ownership' 'health' 'pick'
 'ultimate' 'daily' 'nutritional' 'insurance' 'rebecca' 'cant' 'believe'
 'first' 'time' 'meeting' 'guys' 'didnt' 'even' 'coffee' 'moment' 'pod'
 'safely' 'brought' 'whole' 'crew' 'together' 'dont' 'think' 'ive' 'seen'
 'like' 'years' 'mean' 'maybe' 'dont' 'wanna' 'say' 'old' 'im' 'gonna'
 'stop' 'literally' 'conversation' 'tommy' 'office' 'went' 'pittsburgh'
 'talk' 'voters' 'democrats' 'absolutely' 'need' 'wanna' 'win' 'november'
 'people' 'cast' 'ballot' 'joe' 'biden' 'arent' 'totally' 'sure' 'theyll'
 'midterms' 'youll' 'hear' 'feel' 'pretty' 'politics' 'state' 'country'
 'theyre' 'following' 'news' 'closely' 'probably' 'afterwards' 'get'
 'together' 'dan' 'malcolm' 'rebecca' 'talk' 'heard' 'thank' 'dan' 'go'
 'limb' 'say' 'wilderness' 'listeners' 'politically' 'engaged' 'voters'
 'follow' 'political' 'news' 'quite' 'closely' 'think' 'compare' 'broader'
 'electorate' 'look' 'nothing' 'like' 'mean' 'part' 'job' 'unfortunately'
 'analytical' 'part' 'stereotype' 'average' 'pod' 'save' 'america'
 'listener' 'probably' 'late' 'thirties' 'probably' 'likely' 'white'
 'probably' 'male' 'female' 'probably' 'concentrated' 'plus' 'urban'
 'areas' 'probably' 'entirely' 'college' 'educated' 'fill' 'gaps'
 'probably' 'share' 'similar' 'cultural' 'standard' 'standard' 'living'
 'standard' 'feelings' 'anxiety' 'recent' 'policy' 'et' 'cetera' 'average'
 'non' 'podd' 'save' 'america' 'person' 'probably' 'gone' 'college' 'gone'
 'part' 'college' 'living' 'debt' 'right' 'consume' 'news' 'combination'
 'cable' 'news' 'likely' 'facebook' 'looking' 'political' 'process'
 'right' 'deep' 'anxiety' 'theyre' 'going' 'historical' 'collapse'
 'standard' 'living' 'result' 'inflation' 'rising' 'home' 'prices'
 'theyre' 'thinking' 'families' 'going' 'get' 'politics']",0,1
The Wilderness,33,"['media' 'way' 'things' 'going' 'america' 'heres' 'said' 'scale' 'one'
 'important' 'politics' 'life' 'wanna' 'say' 'zero' 'im' 'im' 'gonna'
 'say' 'two' 'okay' 'thats' 'okay' 'take' 'six' 'six' 'cant' 'watch'
 'news' 'stay' 'influence' 'life' 'important' 'since' 'whole' 'pandemic'
 'started' 'whole' 'thing' 'stay' 'lane' 'best' 'youre' 'gonna' 'fix'
 'political' 'shit' 'show' 'husband' 'never' 'watched' 'news' 'anymore'
 'negative' 'lot' 'know' 'kind' 'drawn' 'along' 'party' 'lines' 'whether'
 'abortion' 'guns' 'covid' 'feels' 'like' 'everythings' 'kind' 'split'
 'days' 'youre' 'youre' 'afraid' 'talk' 'neighbors' 'knowing' 'like'
 'side' 'fence' 'theyre' 'anyone' 'else' 'afraid' 'talk' 'politics'
 'people' 'know' 'neighbors' 'friends' 'family' 'oh' 'yeah' 'agree'
 'seems' 'like' 'lot' 'people' 'pretty' 'hard' 'stances' 'never' 'know'
 'feel' 'like' 'uncomfortable' 'matter' 'way' 'think' 'used' 'think' 'lot'
 'easier' 'talk' 'stuff' 'like' 'always' 'say' 'politics' 'divides'
 'people' 'thats' 'family' 'stuff' 'like' 'dont' 'even' 'get' 'certain'
 'people' 'man' 'give' 'two' 'words' 'take' 'agree' 'exhausting' 'tend'
 'go' 'middle' 'lot' 'think' 'make' 'easier' 'find' 'common' 'ground'
 'seems' 'agreement' 'someone' 'completely' 'irate' 'everybodys' 'always'
 'worked' 'angry' 'knowing' 'registered' 'democrats' 'voted' 'joe' 'biden'
 'comments' 'surprise' 'anybody' 'nope' 'theyre' 'surprising' 'theyre'
 'depressing' 'right' 'mean' 'think' 'know' 'gonna' 'tough' 'year'
 'voters' 'confirming' 'mean' 'jon' 'know' 'better' 'anybody' 'important'
 'voters' 'hope' 'look' 'future' 'dont' 'trust' 'government' 'dont'
 'believe' 'anyones' 'fighting' 'bleak' 'malcolm' 'youve' 'elected']",0,1
The Wilderness,34,"['official' 'youve' 'also' 'organizer' 'life' 'like' 'strategies' 'found'
 'helpful' 'reaching' 'disengaged' 'voters' 'like' 'always' 'think' 'one'
 'two' 'step' 'right' 'first' 'acknowledge' 'fact' 'people' 'every'
 'right' 'frustrated' 'listening' 'thing' 'stuck' 'woman' 'said' 'im'
 'exhausted' 'think' 'people' 'exhausted' 'terms' 'like' 'things' 'daily'
 'life' 'government' 'helping' 'theyre' 'exhausted' 'constant' 'political'
 'conversation' 'thats' 'whats' 'next' 'news' 'clip' 'know' 'whatever'
 'favorite' 'nighttime' 'talk' 'news' 'show' 'first' 'thing' 'really'
 'acknowledge' 'pain' 'talk' 'people' 'possibilities' 'government'
 'reflective' 'candidates' 'gonna' 'something' 'theyre' 'gonna'
 'something' 'understand' 'youre' 'going' 'theyre' 'talking' 'real'
 'place' 'always' 'feel' 'like' 'voters' 'feel' 'dan' 'think' 'democratic'
 'messaging' 'fail' 'fails' 'reach' 'move' 'voters' 'ill' 'answer'
 'little' 'bit' 'backward' 'interesting' 'statistic' 'came' 'election'
 'looked' 'democrats' 'vote' 'issues' 'ballot' 'elections' 'relative'
 'support' 'biden' 'many' 'cases' 'saw' 'support' 'democratic' 'ballots'
 'positions' 'versus' 'democratic' 'candidates' 'medicaid' 'minimum'
 'wage' 'credit' 'rates' 'things' 'like' 'payday' 'loans' 'nebraska'
 'happened' 'country' 'alignment' 'terms' 'voting' 'behavior' 'democrats'
 'supporting' 'presidential' 'candidates' 'democratic' 'candidates'
 'question' 'ask' 'voters' 'misaligned' 'support' 'issue' 'product'
 'candidate' 'functionally' 'brand' 'id' 'probably' 'interested' 'hearing'
 'rebeccas' 'feelings' 'terms' 'like' 'core' 'diagnosis' 'people'
 'probably' 'highly' 'represented' 'room' 'theyre' 'aligned' 'democratic'
 'positions' 'aligned' 'democrats' 'become' 'really' 'broken' 'brand'
 'last' 'years' 'yeah' 'rebecca' 'think' 'one' 'thing' 'struck' 'well'
 'listen' 'bit' 'theyll' 'say' 'dont' 'like' 'sides' 'sides' 'extreme']",0,1
The Wilderness,36,"['shortage' 'malcolm' 'campaign' 'trail' 'tell' 'voters' 'annoyed' 'say'
 'least' 'economic' 'problems' 'havent' 'fixed' 'democrats' 'charge'
 'washington' 'truth' 'fact' 'big' 'oil' 'companies' 'raking' 'money'
 'theyve' 'ever' 'made' 'meat' 'processors' 'making' 'much' 'money'
 'forget' 'union' 'tweeted' 'record' 'profits' 'stolen' 'wages' 'workers'
 'think' 'thats' 'exactly' 'right' 'think' 'people' 'want' 'somebody'
 'blame' 'theres' 'big' 'problem' 'dont' 'think' 'weve' 'done' 'enough'
 'tell' 'people' 'truth' 'blame' 'lie' 'corporate' 'greed' 'control'
 'gets' 'run' 'unabated' 'heres' 'challenge' 'president' 'biden'
 'everybody' 'knows' 'president' 'biden' 'everybody' 'doesnt' 'know' 'ceo'
 'exxon' 'mobil' 'right' 'democrats' 'talking' 'inflation' 'without'
 'talking' 'corporate' 'greed' 'right' 'villains' 'people' 'need' 'know'
 'need' 'crystal' 'clear' 'like' 'didnt' 'way' 'executives' 'making'
 'money' 'backs' 'working' 'people' 'nothing' 'changing' 'real'
 'messaging' 'coming' 'dc' 'people' 'gonna' 'blame' 'democrats'
 'democrats' 'ones' 'control' 'even' 'though' 'republicans' 'ones'
 'making' 'things' 'worse' 'heres' 'question' 'though' 'feel' 'like' 'get'
 'point' 'every' 'cycle' 'like' 'dont' 'democratic' 'politicians' 'focus'
 'enough' 'economic' 'issues' 'even' 'someone' 'wants' 'win' 'youre'
 'looking' 'polls' 'youre' 'listening' 'focus' 'groups' 'youre'
 'listening' 'advisors' 'theyre' 'gonna' 'tell' 'economic' 'issues' 'top'
 'priority' 'voters' 'yet' 'always' 'problem' 'seems' 'like' 'democratic'
 'politicians' 'focus' 'enough' 'economic' 'issues' 'thats' 'cause'
 'theyre' 'real' 'people' 'like' 'theyre' 'like' 'theyre' 'theyre'
 'programmed' 'poll' 'tested' 'talk' 'like' 'robots' 'right' 'mean' 'like'
 'jon' 'fetterman' 'reason' 'people' 'like']",0,1
The Wilderness,39,"['passed' 'tree' 'life' 'massacre' 'oh' 'sorry' 'anytime' 'anythings'
 'news' 'triggers' 'yeah' 'yeah' 'sorry' 'think' 'general' 'gun' 'laws'
 'fewer' 'gun' 'laws' 'smarter' 'gun' 'laws' 'mean' 'believe' 'people'
 'right' 'bear' 'arms' 'got' 'weapon' 'made' 'mass' 'kill' 'never' 'didnt'
 'get' 'id' 'say' 'strict' 'statewide' 'governmentwide' 'ones' 'like'
 'strict' 'background' 'checks' 'waiting' 'periods' 'application' 'fees'
 'something' 'im' 'think' 'people' 'still' 'able' 'keep' 'guns' 'get'
 'lot' 'complicated' 'opinion' 'think' 'dont' 'new' 'gun' 'laws' 'lobby'
 'gun' 'lobby' 'yeah' 'alright' 'theyre' 'powerful' 'lot' 'money' 'thrown'
 'thrown' 'around' 'think' 'voting' 'issue' 'people' 'lot' 'friends'
 'passionate' 'gun' 'laws' 'change' 'gun' 'laws' 'think' 'platform' 'vote'
 'representatives' 'either' 'refuse' 'block' 'legislation' 'increase'
 'regulations' 'around' 'sale' 'guns' 'lot' 'friends' 'family' 'members'
 'fall' 'category' 'well' 'ask' 'directly' 'think' 'universal'
 'background' 'checks' 'probably' 'say' 'yes' 'think' 'gets' 'lumped'
 'like' 'extreme' 'things' 'people' 'get' 'afraid' 'gonna' 'kind' 'tumble'
 'spiral' 'instead' 'taking' 'piece' 'piece' 'really' 'looking' 'might'
 'effective' 'without' 'actually' 'like' 'infringing' 'peoples' 'rights'
 'dont' 'think' 'ban' 'ar' 'fifteens' 'think' 'lot' 'difficult' 'get'
 'one' 'dan' 'think' 'group' 'disengaged' 'democratic' 'voters' 'matches'
 'broader' 'electorate' 'gun' 'control' 'hi' 'yeah' 'say' 'opinions'
 'match' 'around' 'american' 'voters' 'actually' 'surprised' 'maybe'
 'good' 'direction' 'voters' 'last' 'guy' 'talking' 'dont' 'ban' 'ar'
 'fifteens' 'make' 'tougher' 'trump' 'voter' 'actually' 'little' 'bit'
 'forward' 'gun' 'controlled']",1,0
The Wilderness,44,"['getting' 'much' 'media' 'attention' 'heres' 'heard' 'gonna' 'say' 'like'
 'old' 'stuff' 'like' 'saw' 'news' 'tonight' 'eating' 'dinner' 'came'
 'talking' 'capital' 'riot' 'last' 'year' 'like' 'feel' 'like' 'time'
 'move' 'like' 'theres' 'lot' 'issues' 'right' 'like' 'inflation' 'gas'
 'prices' 'everything' 'else' 'like' 'wish' 'politicians' 'focus' 'things'
 'instead' 'stuff' 'happened' 'almost' 'two' 'years' 'ago' 'andrew'
 'mentioned' 'january' '6th' 'tax' 'investigation' 'january' '6th' 'much'
 'paying' 'attention' 'investigation' 'january' '6th' 'tax' 'currently'
 'plan' 'watch' 'prime' 'time' 'hearings' 'week' 'didnt' 'watch' 'jill'
 'didnt' 'heard' 'didnt' 'know' 'hearings' 'okay' 'biggest' 'concern'
 'like' 'background' 'happened' 'simulating' 'normal' 'people' 'get'
 'caught' 'stipulations' 'course' 'right' 'hearing' 'started' 'groups'
 'said' 'concerned' 'something' 'like' 'january' '6th' 'happen' 'everyone'
 'also' 'later' 'said' 'trump' 'least' 'partially' 'blame' 'people' 'said'
 'fully' 'blame' 'clearly' 'top' 'issue' 'voters' 'minds' 'question'
 'democrats' 'get' 'voters' 'care' 'ongoing' 'existential' 'threat'
 'democracy' 'without' 'talking' 'lot' 'dan' 'think' 'think' 'another'
 'time' 'democrats' 'whoever' 'wanna' 'call' 'mistakenly' 'believe'
 'people' 'care' 'process' 'consequences' 'hearings' 'sausage' 'making'
 'stuff' 'et' 'cetera' 'reality' 'people' 'murdered' 'police' 'officers'
 'matters' 'murdered' 'cops' 'dont' 'dont' 'need' 'like' 'kind' 'things'
 'around' 'dont' 'think' 'january' '6th' 'point' 'want' 'use' 'element'
 'brand' 'narrative' 'youre' 'trying' 'build' 'incredible' 'moment'
 'scotus' 'decision' 'think' 'exercise' 'everybody' 'right' 'every'
 'campaign' 'party' 'committee' 'whatever' 'look' 'electorate' 'say'
 'electorate']",1,0
The Wilderness,47,"['even' 'live' 'idea' 'think' 'hes' 'little' 'bit' 'fraud' 'fraud' 'yeah'
 'cause' 'hes' 'doctor' 'right' 'show' 'lot' 'influence' 'episodes'
 'pushed' 'alternative' 'medicine' 'might' 'dangerous' 'people' 'shows'
 'compromise' 'integrity' 'whether' 'actually' 'believes' 'hes' 'saying'
 'mean' 'thats' 'definitely' 'puts' 'bad' 'light' 'sense' 'rebecca'
 'somewhat' 'negative' 'comment' 'fetterman' 'guy' 'said' 'didnt' 'like'
 'still' 'respected' 'happens' 'person' 'entire' 'group' 'said' 'hed'
 'consider' 'voting' 'trump' 'maybe' 'best' 'focus' 'group' 'review' 'ive'
 'heard' 'candidate' 'three' 'years' 'wilderness' 'someone' 'whos'
 'working' 'question' 'much' 'appeal' 'think' 'unique' 'guy' 'much'
 'replicated' 'democratic' 'candidates' 'mean' 'dont' 'wanna' 'get'
 'situation' 'like' 'hopefully' 'win' 'everybodys' 'going' 'around'
 'wearing' 'like' 'dickies' 'card' 'hearts' 'know' 'like' 'trying' 'like'
 'works' 'fake' 'right' 'like' 'think' 'people' 'respect' 'say' 'yes'
 'john' 'say' 'doesnt' 'look' 'like' 'typical' 'politician' 'doesnt'
 'even' 'look' 'like' 'typical' 'person' 'right' 'think' 'know'
 'understands' 'theyre' 'going' 'personal' 'connection' 'doesnt' 'look'
 'john' 'fetterman' 'candidate' 'connect' 'voter' 'think' 'weve' 'spent'
 'way' 'long' 'cookie' 'cutter' 'candidates' 'get' 'whole' 'machine'
 'behind' 'think' 'voters' 'hungry' 'somebody' 'different' 'speak'
 'theyre' 'going' 'point' 'saying' 'earlier' 'like' 'process' 'like'
 'speaking' 'consequences' 'peoples' 'lives' 'malcolm' 'fetterman'
 'primary' 'obviously' 'remember' 'case' 'catch' 'people' 'obviously'
 'name' 'recognition' 'money' 'qualities' 'think' 'helped' 'win' 'think'
 'watch' 'general' 'think' 'rebeccas' 'point' 'somebody' 'jon' 'cause'
 'jon' 'jon' 'suspect' 'im' 'man']",1,0
The Wilderness,48,"['america' 'say' 'lives' 'directly' 'across' 'street' 'steel' 'mill'
 'family' 'live' 'old' 'car' 'dealership' 'gonna' 'able' 'candidate'
 'replicate' 'gonna' 'candidate' 'black' 'gay' 'kid' 'north' 'philly'
 'youre' 'gonna' 'able' 'replicate' 'exactly' 'think' 'really' 'matters'
 'candidates' 'think' 'something' 'john' 'absolutely' 'never' 'get'
 'candidates' 'like' 'get' 'primary' 'must' 'candidates' 'like' 'usually'
 'theres' 'establishment' 'candidate' 'washington' 'likes' 'think'
 'electable' 'person' 'go' 'win' 'primaries' 'becomes' 'candidate' 'yeah'
 'dan' 'oz' 'perfect' 'foil' 'fetterman' 'think' 'lessons' 'democratic'
 'candidates' 'either' 'fetterman' 'campaigns' 'campaigns' 'oz' 'know'
 'im' 'following' 'whole' 'thing' 'twitter' 'every' 'time' 'see' 'rebecca'
 'good' 'time' 'oz' 'houses' 'im' 'like' 'keep' 'saying' 'im' 'like' 'god'
 'democrats' 'used' 'run' 'campaigns' 'like' 'time' 'fun' 'campaign'
 'dont' 'democrats' 'anymore' 'nice' 'thats' 'crew' 'thats' 'outrageous'
 'got' 'joe' 'biden' 'thank' 'dont' 'guess' 'ill' 'ill' 'disagree'
 'premise' 'candidates' 'better' 'dr' 'oz' 'think' 'hes' 'hes' 'sociopath'
 'touche' 'virtue' 'showing' 'hes' 'sociopath' 'im' 'im' 'sure' 'thats'
 'gonna' 'thats' 'gonna' 'help' 'win' 'think' 'like' 'like' 'campaign'
 'tactical' 'point' 'view' 'think' 'theyre' 'successfully' 'framing'
 'brand' 'opponent' 'early' 'something' 'committed' 'resources' 'around'
 'think' 'lot' 'democratic' 'candidates' 'challenge' 'like' 'conventional'
 'messaging' 'schedule' 'okay' 'make' 'dumb' 'contrast' 'ads' 'takes'
 'away' 'creativity' 'like' 'really' 'solid' 'campaigning' 'need' 'create'
 'narrative' 'opponent' 'make' 'people' 'believe' 'x' 'y' 'z' 'case' 'hes'
 'rich' 'sociopath' 'early' 'often' 'youre']",0,1
The Wilderness,49,"['kind' 'like' 'setting' 'bio' 'opponent' 'takes' 'lot' 'creativity'
 'requires' 'really' 'solid' 'digital' 'team' 'lot' 'people' 'dont'
 'entirely' 'formulaic' 'watching' 'race' 'outside' 'seems' 'like'
 'mimics' 'lot' 'successful' 'campaigns' 'especially' 'creativity' 'jon'
 'didnt' 'get' 'answer' 'point' 'need' 'advice' 'beat' 'still' 'im'
 'gonna' 'give' 'advice' 'nevertheless' 'yeah' 'please' 'two' 'words'
 'well' 'three' 'words' 'philadelphia' 'black' 'voters' 'obviously' 'im'
 'gonna' 'work' 'tail' 'help' 'regard' 'think' 'know' 'time' 'jon'
 'philly' 'know' 'rebecca' 'listening' 'better' 'voters' 'voting' 'dr'
 'oz' 'im' 'gonna' 'clear' 'theyre' 'fucking' 'voting' 'dr' 'oz'
 'question' 'going' 'stay' 'home' 'theyre' 'frustrated' 'hear'
 'frustration' 'every' 'single' 'day' 'cracking' 'nut' 'getting' 'turnout'
 'philadelphia' 'know' 'high' 'possibly' 'thats' 'gonna' 'big' 'part'
 'making' 'sure' 'john' 'wins' 'josh' 'wins' 'every' 'everybody' 'else'
 'wins' 'im' 'always' 'pro' 'statewide' 'candidates' 'come' 'philadelphia'
 'note' 'youve' 'generous' 'time' 'malcolm' 'kenyatta' 'rebecca' 'kastan'
 'wagner' 'thank' 'much' 'joining' 'wilderness' 'thank' 'good' 'see'
 'happy' 'thanks' 'much' 'jon' 'started' 'episode' 'talking' 'threat'
 'democracy' 'mega' 'candidates' 'like' 'doug' 'mao' 'threat' 'us'
 'follow' 'politics' 'closely' 'understand' 'well' 'since' 'rightly'
 'received' 'lot' 'media' 'coverage' 'familiar' 'headlines' 'january'
 'six' 'hearings' 'investigations' 'donald' 'trump' 'assault' 'voting'
 'rights' 'democratic' 'norms' 'thats' 'coming' 'rightwing' 'courts'
 'state' 'legislatures' 'feel' 'sense' 'urgency' 'around' 'issues'
 'consume' 'news' 'every' 'day' 'voters' 'talked' 'pittsburgh' 'either'
 'busy' 'follow' 'politics' 'confused']",1,0
The Wilderness,50,"['details' 'disgusted' 'spectacle' 'felt' 'sense' 'urgency' 'around' 'set'
 'issues' 'also' 'received' 'lots' 'coverage' 'tend' 'personal'
 'immediate' 'impacts' 'cost' 'food' 'gas' 'rent' 'mass' 'shootings'
 'abortion' 'bans' 'dont' 'much' 'confidence' 'politicians' 'fix'
 'problems' 'least' 'kind' 'politicians' 'havent' 'fixed' 'past' 'helps'
 'explain' 'seem' 'like' 'john' 'fetterman' 'like' 'hes' 'new' 'politics'
 'guys' 'elected' 'office' 'since' 'first' 'mayor' 'lieutenant' 'governor'
 'doesnt' 'look' 'like' 'typical' 'politician' 'doesnt' 'talk' 'like'
 'typical' 'politician' 'talks' 'like' 'normal' 'human' 'talk' 'friends'
 'hes' 'scared' 'saying' 'something' 'little' 'weird' 'generally' 'says'
 'thinks' 'quality' 'even' 'former' 'trump' 'supporter' 'focus' 'group'
 'appreciate' 'hes' 'impressed' 'peoples' 'money' 'hes' 'gonna' 'bought'
 'like' 'dont' 'like' 'respect' 'think' 'like' 'thats' 'nice' 'stance'
 'stands' 'believes' 'vast' 'majority' 'voters' 'think' 'country' 'headed'
 'wrong' 'direction' 'candidate' 'doesnt' 'seem' 'like' 'typical'
 'politician' 'appealing' 'sentiment' 'also' 'heard' 'swing' 'voters'
 'spoke' 'virginia' 'know' 'comes' 'cant' 'bring' 'better' 'candidate'
 'forward' 'think' 'need' 'new' 'energy' 'new' 'blood' 'normal' 'midterm'
 'year' 'might' 'listen' 'voters' 'think' 'outsider' 'like' 'fetterman'
 'decent' 'chance' 'long' 'time' 'democratic' 'incumbents' 'dont' 'people'
 'think' 'washington' 'broken' 'tend' 'punish' 'party' 'thats' 'running'
 'place' 'possible' 'happens' 'lot' 'tossup' 'races' 'especially' 'house'
 'also' 'possible' 'different' 'thats' 'alternative' 'voting' 'democratic'
 'governance' 'however' 'imperfect' 'may' 'seem' 'voting' 'candidates'
 'like' 'doug' 'nario' 'dr' 'oz' 'mag' 'loyalists' 'touch' 'wackos' 'best'
 'dangerous']",1,0
The Wilderness,52,"['ballot' 'joe' 'biden' 'question' 'show' 'many' 'plan' 'voting' 'midterm'
 'elections' 'november' 'yeah' 'got' 'work' 'see' 'next' 'time'
 'wilderness' 'wilderness' 'original' 'podcast' 'crooked' 'media' 'season'
 'three' 'produced' 'dust' 'light' 'productions' 'im' 'host' 'jon'
 'favreau' 'crooked' 'media' 'executive' 'producers' 'sarah' 'geiser'
 'katie' 'long' 'special' 'thanks' 'allison' 'falta' 'andy' 'taft'
 'production' 'support' 'mike' 'ek' 'benson' 'strategy' 'group' 'helped'
 'us' 'focus' 'groups' 'dust' 'light' 'executive' 'producer' 'misha' 'uf'
 'arwin' 'nicks' 'executive' 'editor' 'stephanie' 'cohen' 'senior'
 'producer' 'tamika' 'adams' 'producer' 'francesca' 'diaz' 'assistant'
 'producer' 'episode' 'sound' 'designed' 'tamika' 'adams' 'valentino'
 'rivera' 'senior' 'engineer' 'martin' 'fowler' 'composer' 'thanks'
 'development' 'operations' 'coordinator' 'dust' 'light' 'rachel' 'garcia'
 'chrissy' 'maron' 'archival' 'legal' 'review' 'want' 'learn' 'take'
 'action' 'fight' 'democracy' 'head' 'vote' 'save' 'americacommidterms'
 'another' 'election' 'season' 'ramps' 'tricky' 'sort' 'noise' 'news'
 'thats' 'slates' 'political' 'gabfest' 'comes' 'week' 'host' 'john'
 'dickerson' 'emily' 'balan' 'david' 'plots' 'decipher' 'headlines'
 'break' 'races' 'tell' 'issues' 'really' 'matter' 'dont' 'always' 'agree'
 'always' 'deliver' 'thoughtful' 'debate' 'good' 'time' 'think'
 'political' 'gabfest' 'hours' 'drinks' 'three' 'journalist' 'friends'
 'unpack' 'underlying' 'issues' 'broader' 'effects' 'latest' 'election'
 'headlines' 'great' 'great' 'journalists' 'way' 'great' 'journalists'
 'great' 'podcast' 'one' 'first' 'podcasts' 'ever' 'listened' 'great'
 'show' 'great' 'people' 'listen' 'subscribe' 'wherever' 'get' 'podcast'
 'melanie' 'mindy' 'started' 'canvasing' 'nevada' 'primaries' 'went' 'mom'
 'proud' 'member']",0,1
